1558359755;49355640;20-05-2019;13:42:35;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.244400;
1558359756;49356640;20-05-2019;13:42:36;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.257156;
1558359757;49357640;20-05-2019;13:42:37;.MV;22.398182;PLC_PRG.SP;50.000000;.PV;50.282646;
1558359758;49358640;20-05-2019;13:42:38;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.282646;
1558359759;49359640;20-05-2019;13:42:39;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.308163;
1558359760;49360640;20-05-2019;13:42:40;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.320923;
1558359761;49361640;20-05-2019;13:42:41;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.333717;
1558359762;49362640;20-05-2019;13:42:42;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.346478;
1558359763;49363640;20-05-2019;13:42:43;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.346478;
1558359764;49364640;20-05-2019;13:42:44;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.359207;
1558359765;49365640;20-05-2019;13:42:45;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.359207;
1558359766;49366640;20-05-2019;13:42:46;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.371964;
1558359767;49367640;20-05-2019;13:42:47;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.371964;
1558359768;49368640;20-05-2019;13:42:48;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.371964;
1558359769;49369656;20-05-2019;13:42:49;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.371964;
1558359770;49370703;20-05-2019;13:42:50;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.359207;
1558359771;49371703;20-05-2019;13:42:51;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.371964;
1558359772;49372703;20-05-2019;13:42:52;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.384754;
